model,term,risk_difference,cluster_se,p_value,ci95_low,ci95_high,n,professors,r2,joint_mu_group_stat,joint_mu_group_p,covariance,note
familiarization_only,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.1-2]",0.26185239827077855,0.03031392168875357,5.719335404746299e-18,0.20243820353065395,0.32126659301090316,3241,48,0.12109476654850493,382.1316092056048,1.6419275910152595e-82,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
familiarization_only,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.3]",0.3712196847608187,0.041478534066816626,3.565082735273265e-19,0.2899232518583404,0.45251611766329697,3241,48,0.12109476654850493,382.1316092056048,1.6419275910152595e-82,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
familiarization_only,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.4+]",0.49589771131124527,0.028133439188466055,1.5387048716544132e-69,0.440757183740604,0.5510382388818865,3241,48,0.12109476654850493,382.1316092056048,1.6419275910152595e-82,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
adjusted_prior_performance_career_period,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.1-2]",0.24052326675449465,0.028412808411437576,2.5546952168122477e-17,0.1848351855684403,0.296211347940549,3241,48,0.17160675904468248,491.4437837671048,3.411114413632529e-106,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
adjusted_prior_performance_career_period,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.3]",0.321576278942124,0.03826021642417124,4.279416559743531e-17,0.2465876327100405,0.3965649251742075,3241,48,0.17160675904468248,491.4437837671048,3.411114413632529e-106,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
adjusted_prior_performance_career_period,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.4+]",0.47332452555234544,0.023764277458525475,2.8707847403315837e-88,0.42674739761501845,0.5199016534896724,3241,48,0.17160675904468248,491.4437837671048,3.411114413632529e-106,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
plus_calc_professor_fixed_effects,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.1-2]",0.23732151664866982,0.02594096239281887,5.771671942415195e-20,0.18647816463443687,0.2881648686629028,3241,48,0.22262162699378585,523.1056835525029,4.689286061149278e-113,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
plus_calc_professor_fixed_effects,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.3]",0.3251934575565761,0.03910378750289766,9.085710345476978e-17,0.24855144239178922,0.40183547272136294,3241,48,0.22262162699378585,523.1056835525029,4.689286061149278e-113,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
plus_calc_professor_fixed_effects,"C(MU_VISIT_GROUP, Treatment(reference='0'))[T.4+]",0.47760250663666903,0.02339247559088912,1.1826988466598628e-92,0.431754096969294,0.5234509163040441,3241,48,0.22262162699378585,523.1056835525029,4.689286061149278e-113,cluster-robust by CALC_PROFESSOR,"risk-difference association; prior familiarity is observational, not randomized"
