group_a,group_b,n_a,n_b,mean_a,mean_b,mean_difference_a_minus_b,df,games_howell_q,p_adjusted,ci95_low,ci95_high,significant_05
LBN,LMK,281,350,0.06019957155046157,-0.08023953099503012,0.1404391025454917,603.1614038775073,2.4940789873504854,0.9,-0.1582104386156848,0.43908864370666817,False
LBN,LMT,281,320,0.06019957155046157,0.14586794085488472,-0.08566836930442315,570.5513185470733,1.5636253811393335,0.9,-0.3763339918210066,0.2049972532121603,False
LBN,LNA,281,53,0.06019957155046157,0.049853923511436075,0.010345648039025497,72.2283984905009,0.09743193405514987,0.9,-0.5731606031887003,0.5938518992667513,False
LBN,LNI,281,550,0.06019957155046157,0.08948634996746929,-0.02928677841700772,512.774303230504,0.5916570637270658,0.9,-0.29204802237975924,0.2334744655457438,False
LBN,LNM,281,249,0.06019957155046157,0.1897160793622633,-0.12951650781180174,525.8780241755413,2.193954861352475,0.9,-0.4428412867839961,0.1838082711603926,False
LBN,LPM,281,30,0.06019957155046157,-0.6306420084823933,0.6908415800328549,32.237831315368645,3.7680597784014473,0.619062581647573,-0.3665290816461826,1.7482122417118924,False
LBN,LQI,281,151,0.06019957155046157,0.051276834171544314,0.008922737378917259,294.2661413766541,0.12249310812253503,0.9,-0.3794095095828373,0.3972549843406718,False
LBN,LRT,281,96,0.06019957155046157,-0.010004075565431883,0.07020364711589346,156.51053287972493,0.812596002966233,0.9,-0.3944335075699072,0.5348408018016941,False
LCN,LCS,160,86,-0.06258337886373014,0.13427155696613866,-0.1968549358298688,159.29318201585178,2.1419085577267265,0.9,-0.6909751902134336,0.29726531855369603,False
LCN,LDS,160,87,-0.06258337886373014,0.16519137399324457,-0.2277747528569747,164.60913072313875,2.5236736687548436,0.9,-0.7127306233506417,0.25718111763669227,False
LCN,LEC,160,174,-0.06258337886373014,0.0982592723335203,-0.16084265119725044,331.0067564759181,2.2577285235084514,0.9,-0.5402130839333974,0.21852778153889646,False
LCN,LFA,160,138,-0.06258337886373014,0.02878708228705744,-0.09137046115078758,285.43006869328127,1.1973015300209207,0.9,-0.4983325009765033,0.31559157867492815,False
LCN,LFB,160,131,-0.06258337886373014,-0.07480022920394803,0.012216850340217897,266.03798677468563,0.15319196264161633,0.9,-0.4133830578583632,0.43781675853879903,False
LCN,LFP,160,343,-0.06258337886373014,-0.032261941928111215,-0.030321436935618923,342.50446806670203,0.47628509079755876,0.9,-0.3692333305297847,0.3085904566585468,False
LCN,LHR,160,178,-0.06258337886373014,-0.1310047931792722,0.06842141431554205,334.6599345361022,0.8969977640317554,0.9,-0.3377341503081929,0.474576978939277,False
LCN,LIC,160,222,-0.06258337886373014,0.021469345692512604,-0.08405272455624274,359.7095677460504,1.2134990597355877,0.9,-0.45263746934358556,0.2845320202311001,False
LCN,LII,160,361,-0.06258337886373014,0.18254949359558295,-0.2451328724593131,274.66133363024954,4.16321751795144,0.4246099389801218,-0.559255912516663,0.06899016759803678,False
LCN,LIM,160,201,-0.06258337886373014,-0.0041591995166991086,-0.05842417934703103,356.5435285269338,0.8019501375640808,0.9,-0.4461296323034545,0.3292812736093924,False
LCN,LIN,160,64,-0.06258337886373014,0.04254897173690638,-0.10513235060063653,109.82269932114723,1.0587130284629074,0.9,-0.6434259719141942,0.4331612707129211,False
LCN,LIS,160,271,-0.06258337886373014,-0.00518103127124314,-0.057402347592486996,373.8957287150306,0.8444200751869995,0.9,-0.41902935041465006,0.3042246552296761,False
LCN,LIY,160,34,-0.06258337886373014,-0.201574093566915,0.13899071470318486,40.67892422607068,0.8691634536440963,0.9,-0.7669254431065364,1.0449068725129063,False
LCN,LMK,160,350,-0.06258337886373014,-0.08023953099503012,0.01765615213129998,337.9296896073691,0.279076776664718,0.9,-0.3191864673611745,0.3544987716237745,False
LCN,LMT,160,320,-0.06258337886373014,0.14586794085488472,-0.20845131971861486,315.83409199218505,3.366641711097559,0.8041061808967217,-0.5383097883289363,0.1214071488917065,False
LCN,LNA,160,53,-0.06258337886373014,0.049853923511436075,-0.11243730237516622,81.85073354271131,1.021869316165731,0.9,-0.7142692733864646,0.4893946686361321,False
LCN,LNI,160,550,-0.06258337886373014,0.08948634996746929,-0.15206972883119943,253.76960436934664,2.654391602298418,0.9,-0.45797594849569034,0.15383649083329146,False
LCN,LNM,160,249,-0.06258337886373014,0.1897160793622633,-0.2522994582259934,346.1499223445676,3.8400115829662784,0.5819044627148205,-0.602041944009642,0.0974430275576551,False
LCN,LPM,160,30,-0.06258337886373014,-0.6306420084823933,0.5680586296186632,33.82362755438155,3.0607206802493465,0.9,-0.49802336592891083,1.6341406251662371,False
LCN,LQI,160,151,-0.06258337886373014,0.051276834171544314,-0.11386021303527445,298.01846449269004,1.453312297975084,0.9,-0.5314744323096693,0.30375400623912036,False
LCN,LRT,160,96,-0.06258337886373014,-0.010004075565431883,-0.052579303298298255,177.97323349220346,0.5772757347185258,0.9,-0.5413234339367353,0.4361648273401388,False
LCS,LDS,86,87,0.13427155696613866,0.16519137399324457,-0.030919817027105917,170.82389843195708,0.2889102008249759,0.9,-0.6055958067550204,0.5437561727008087,False
LCS,LEC,86,174,0.13427155696613866,0.0982592723335203,0.03601228463261835,158.75167546201328,0.39332394606936644,0.9,-0.4562706074549368,0.5282951767201736,False
LCS,LFA,86,138,0.13427155696613866,0.02878708228705744,0.10548447467908122,172.3966115956126,1.1038671893464385,0.9,-0.4075574455538286,0.618526394911991,False
LCS,LFB,86,131,0.13427155696613866,-0.07480022920394803,0.2090717861700867,180.81634128133052,2.1263567572825774,0.9,-0.3183972251634446,0.736540797503618,False
LCS,LFP,86,343,0.13427155696613866,-0.032261941928111215,0.16653349889424987,131.24385295378508,1.9410803664149094,0.9,-0.29653516446787775,0.6296021622563774,False
LCS,LHR,86,178,0.13427155696613866,-0.1310047931792722,0.26527635014541084,178.72088112444456,2.7768688025044383,0.9,-0.24730559760160353,0.7778582978924252,False
LCS,LIC,86,222,0.13427155696613866,0.021469345692512604,0.11280221127362605,153.19581962791844,1.252943384840055,0.9,-0.371582603977297,0.5971870265245491,False
LCS,LII,86,361,0.13427155696613866,0.18254949359558295,-0.048277936629444296,112.32134953273001,0.5865489376965312,0.9,-0.49419165275810467,0.3976357794992161,False
LCS,LIM,86,201,0.13427155696613866,-0.0041591995166991086,0.13843075648283776,167.22015315107055,1.491414691999172,0.9,-0.36015917690023075,0.6370206898659063,False
LCS,LIN,86,64,0.13427155696613866,0.04254897173690638,0.09172258522923227,138.70214570548868,0.799292483665778,0.9,-0.5269194012054348,0.7103645716638993,False
LCS,LIS,86,271,0.13427155696613866,-0.00518103127124314,0.1394525882373818,148.9834750777559,1.566110188056177,0.9,-0.3398863277003856,0.6187915041751493,False
LCS,LIY,86,34,0.13427155696613866,-0.201574093566915,0.33584565053305365,50.73170916231259,1.9762470488718764,0.9,-0.6137676272264385,1.2854589282925457,False
LCS,LMK,86,350,0.13427155696613866,-0.08023953099503012,0.21451108796116877,129.62961447779315,2.5088799175087644,0.9,-0.24710098369453,0.6761231596168675,False
LCS,LMT,86,320,0.13427155696613866,0.14586794085488472,-0.011596383888746065,123.97037706832677,0.13722397518352794,0.9,-0.4683110138492354,0.4451182460717433,False
LCS,LNA,86,53,0.13427155696613866,0.049853923511436075,0.08441763345470257,110.22794421922494,0.6799350206077388,0.9,-0.5885354513547211,0.7573707182641262,False
LCS,LNI,86,550,0.13427155696613866,0.08948634996746929,0.044785206998669363,106.61947166677464,0.5516908590291786,0.9,-0.3956111931883195,0.4851816071856583,False
LCS,LNM,86,249,0.13427155696613866,0.1897160793622633,-0.05544452239612466,138.848823452911,0.6349650993025834,0.9,-0.5261703003948452,0.415281255602596,False
LCS,LPM,86,30,0.13427155696613866,-0.6306420084823933,0.764913565448532,40.2132518294272,3.9366992558369165,0.5478205100473086,-0.33670109025681527,1.8665282211538792,False
LCS,LQI,86,151,0.13427155696613866,0.051276834171544314,0.08299472279459434,181.6141064103623,0.8539500023048221,0.9,-0.4383497590006928,0.6043392045898814,False
LCS,LRT,86,96,0.13427155696613866,-0.010004075565431883,0.14427563253157055,179.15531686026196,1.3393552479623907,0.9,-0.4336874254616136,0.7222386905247546,False
LDS,LEC,87,174,0.16519137399324457,0.0982592723335203,0.06693210165972427,164.17293841013915,0.7445059098760665,0.9,-0.4161452171102402,0.5500094204296888,False
LDS,LFA,87,138,0.16519137399324457,0.02878708228705744,0.13640429170618712,177.6777285496035,1.4515397285564315,0.9,-0.36786325996287955,0.6406718433752538,False
LDS,LFB,87,131,0.16519137399324457,-0.07480022920394803,0.2399916031971926,185.84157898620367,2.4797029023197656,0.9,-0.2789802021882014,0.7589634085825866,False
LDS,LFP,87,343,0.16519137399324457,-0.032261941928111215,0.1974533159213558,135.42881701385195,2.3499878114534827,0.9,-0.2557449547126707,0.6506515865553824,False
LDS,LHR,87,178,0.16519137399324457,-0.1310047931792722,0.29619616717251673,184.90357326812583,3.1529221918297443,0.9,-0.20759237718993084,0.7999847115349643,False
LDS,LIC,87,222,0.16519137399324457,0.021469345692512604,0.14372202830073197,158.59936653836732,1.626852348304677,0.9,-0.3312820461803029,0.6187261027817669,False
LDS,LII,87,361,0.16519137399324457,0.18254949359558295,-0.01735811960233838,115.19431482181332,0.21573426070915805,0.9,-0.45298088949283244,0.4182646502881556,False
LDS,LIM,87,201,0.16519137399324457,-0.0041591995166991086,0.16935057350994367,173.2254877897982,1.8572430923036705,0.9,-0.32016190742018324,0.6588630544400707,False
LDS,LIN,87,64,0.16519137399324457,0.04254897173690638,0.12264240225633818,137.35870051834206,1.0811529392978383,0.9,-0.4890197721211855,0.7343045766338618,False
LDS,LIS,87,271,0.16519137399324457,-0.00518103127124314,0.17037240526448771,154.26693748464507,1.950708429299136,0.9,-0.29947166365568495,0.6402164741846603,False
LDS,LIY,87,34,0.16519137399324457,-0.201574093566915,0.3667654675601596,49.81623494180206,2.169517910606542,0.9,-0.5788590909826367,1.312390026102956,False
LDS,LMK,87,350,0.16519137399324457,-0.08023953099503012,0.2454309049882747,133.70641073448087,2.9314485400306323,0.9,-0.20627603223710067,0.69713784221365,False
LDS,LMT,87,320,0.16519137399324457,0.14586794085488472,0.019323433138359852,127.64281855324995,0.2336335078535967,0.9,-0.4273686378490348,0.46601550412575443,False
LDS,LNA,87,53,0.16519137399324457,0.049853923511436075,0.11533745048180849,108.2165973496569,0.9381739771313571,0.9,-0.5513433797321701,0.7820182806957869,False
LDS,LNI,87,550,0.16519137399324457,0.08948634996746929,0.07570502402577528,109.10512233447174,0.95461858419244,0.9,-0.3542581136039143,0.5056681616554648,False
LDS,LNM,87,249,0.16519137399324457,0.1897160793622633,-0.02452470536901874,143.45418919643973,0.28657232761001156,0.9,-0.48556181504954665,0.4365124043115092,False
LDS,LPM,87,30,0.16519137399324457,-0.6306420084823933,0.7958333824756378,39.625151038696664,4.112243814107328,0.47473133227700537,-0.302516141052775,1.8941829060040507,False
LDS,LQI,87,151,0.16519137399324457,0.051276834171544314,0.11391453982170026,187.30659399148752,1.191208695389481,0.9,-0.39881118366533913,0.6266402633087397,False
LDS,LRT,87,96,0.16519137399324457,-0.010004075565431883,0.17519544955867644,180.75907551546422,1.6478902194232843,0.9,-0.395145332383759,0.7455362315011118,False
LEC,LFA,174,138,0.0982592723335203,0.02878708228705744,0.06947219004646286,292.07205382059146,0.9153745624621072,0.9,-0.3351612968250854,0.47410567691801114,False
LEC,LFB,174,131,0.0982592723335203,-0.07480022920394803,0.17305950153746835,270.02087418182197,2.1810208734166183,0.9,-0.2503328270923448,0.5964518301672814,False
LEC,LFP,174,343,0.0982592723335203,-0.032261941928111215,0.13052121426163152,372.43382992140664,2.066527098174402,0.9,-0.20548183015943441,0.4665242586826974,False
LEC,LHR,174,178,0.0982592723335203,-0.1310047931792722,0.2292640655127925,345.2167566531796,3.0222310566640633,0.9,-0.1745513958880902,0.6330795269136752,False
LEC,LIC,174,222,0.0982592723335203,0.021469345692512604,0.0767899266410077,381.3895905466059,1.1160835107768134,0.9,-0.28916694342758364,0.44274679670959904,False
LEC,LII,174,361,0.0982592723335203,0.18254949359558295,-0.08429022126206265,300.57996527367055,1.4448902228301945,0.9,-0.395224047906538,0.22664360538241268,False
LEC,LIM,174,201,0.0982592723335203,-0.0041591995166991086,0.1024184718502194,372.70420951648305,1.4143505620088215,0.9,-0.282813157525482,0.4876501012259208,False
LEC,LIN,174,64,0.0982592723335203,0.04254897173690638,0.05571030059661392,109.05151746997142,0.5628410901807313,0.9,-0.48094049387496834,0.5923610950681962,False
LEC,LIS,174,271,0.0982592723335203,-0.00518103127124314,0.10344030360476344,400.31264490671543,1.5322697227677913,0.9,-0.25549642286556706,0.4623770300750939,False
LEC,LIY,174,34,0.0982592723335203,-0.201574093566915,0.2998333659004353,40.48952956768412,1.8773171337038916,0.9,-0.6052440802464087,1.2049108120472793,False
LEC,LMK,174,350,0.0982592723335203,-0.08023953099503012,0.17849880332855042,367.833388938393,2.8441292376540663,0.9,-0.15541337519895923,0.51241098185606,False
LEC,LMT,174,320,0.0982592723335203,0.14586794085488472,-0.04760866852136442,344.0947361908932,0.7753889458793701,0.9,-0.3744621797035822,0.27924484266085337,False
LEC,LNA,174,53,0.0982592723335203,0.049853923511436075,0.04840534882208423,81.22826305434377,0.44108749140657405,0.9,-0.552001602110705,0.6488122997548735,False
LEC,LNI,174,550,0.0982592723335203,0.08948634996746929,0.008772922366051011,278.2990000976684,0.15464140078938954,0.9,-0.29383826571868066,0.3113841104507826,False
LEC,LNM,174,249,0.0982592723335203,0.1897160793622633,-0.09145680702874301,372.1601096342439,1.4023711057615562,0.9,-0.43840036199533916,0.2554867479378532,False
LEC,LPM,174,30,0.0982592723335203,-0.6306420084823933,0.7289012808159135,33.703571505112045,3.930986065252531,0.5523189245886047,-0.33650415885230756,1.7943067204841348,False
LEC,LQI,174,151,0.0982592723335203,0.051276834171544314,0.04698243816197599,304.45706419358055,0.6028227593987071,0.9,-0.368370515223506,0.462335391547458,False
LEC,LRT,174,96,0.0982592723335203,-0.010004075565431883,0.10826334789895219,177.6514099356649,1.19323246299449,0.9,-0.3786137749269568,0.5951404707248612,False
LFA,LFB,138,131,0.02878708228705744,-0.07480022920394803,0.10358731149100547,264.23208116824,1.2341795922003034,0.9,-0.3443727521101495,0.5515473750921605,False
LFA,LFP,138,343,0.02878708228705744,-0.032261941928111215,0.061049024215168654,268.0520319260001,0.8869458476753237,0.9,-0.3062533731092899,0.42835142153962724,False
LFA,LHR,138,178,0.02878708228705744,-0.1310047931792722,0.1597918754663296,308.8388580001011,1.9814978238340708,0.9,-0.26991551277964687,0.5894992637123061,False
LFA,LIC,138,222,0.02878708228705744,0.021469345692512604,0.007317736594544835,301.2726223467244,0.09883092782397222,0.9,-0.38732102426263093,0.4019564974517206,False
LFA,LII,138,361,0.02878708228705744,0.18254949359558295,-0.15376241130852553,216.7071204682518,2.3863712747265042,0.9,-0.4984955970411838,0.19097077442413274,False
LFA,LIM,138,201,0.02878708228705744,-0.0041591995166991086,0.03294628180375655,312.8236600136021,0.42560920542064024,0.9,-0.379487572545512,0.4453801361530251,False
LFA,LIN,138,64,0.02878708228705744,0.04254897173690638,-0.013761889449848942,120.72657025810624,0.13401129951073498,0.9,-0.5691066451505967,0.5415828662508989,False
LFA,LIS,138,271,0.02878708228705744,-0.00518103127124314,0.03396811355830058,303.06706450453197,0.46633185470939464,0.9,-0.35424216043633433,0.4221783875529355,False
LFA,LIY,138,34,0.02878708228705744,-0.201574093566915,0.23036117585397242,42.791403704263594,1.4216307955565364,0.9,-0.6844867573473341,1.145209109055279,False
LFA,LMK,138,350,0.02878708228705744,-0.08023953099503012,0.10902661328208756,264.1255886539722,1.592456136468806,0.9,-0.25638141992089974,0.4744346464850749,False
LFA,LMT,138,320,0.02878708228705744,0.14586794085488472,-0.11708085856782728,248.03828410372347,1.7417747641929007,0.9,-0.4761026218975722,0.2419409047619176,False
LFA,LNA,138,53,0.02878708228705744,0.049853923511436075,-0.021066841224378637,89.58174119455367,0.1862676274510371,0.9,-0.6378096104153849,0.5956759279666276,False
LFA,LNI,138,550,0.02878708228705744,0.08948634996746929,-0.06069926768041185,201.16280773932417,0.9637373621749772,0.9,-0.39802559667693754,0.27662706131611386,False
LFA,LNM,138,249,0.02878708228705744,0.1897160793622633,-0.16092899707520586,279.15911897512706,2.275512954773475,0.9,-0.5381599319215813,0.21630193777116963,False
LFA,LPM,138,30,0.02878708228705744,-0.6306420084823933,0.6594290907694507,35.145916666698604,3.5182305193028927,0.7211139806636333,-0.413884755159043,1.7327429366979443,False
LFA,LQI,138,151,0.02878708228705744,0.051276834171544314,-0.022489751884486875,286.99983486940266,0.2722733340062591,0.9,-0.46294993818361757,0.4179704344146438,False
LFA,LRT,138,96,0.02878708228705744,-0.010004075565431883,0.03879115785248932,190.9040232997046,0.4093350461541029,0.9,-0.4691571785202062,0.5467394942251849,False
LFB,LFP,131,343,-0.07480022920394803,-0.032261941928111215,-0.04253828727583682,237.81912868902882,0.5857621681834584,0.9,-0.4306053839402207,0.3455288093885471,False
LFB,LHR,131,178,-0.07480022920394803,-0.1310047931792722,0.056204563975324154,291.22223360262313,0.669900073881695,0.9,-0.3911213053880828,0.5035304333387312,False
LFB,LIC,131,222,-0.07480022920394803,0.021469345692512604,-0.09626957489646064,272.3913934861649,1.2409300770443317,0.9,-0.5101814498186923,0.317642300025771,False
LFB,LII,131,361,-0.07480022920394803,0.18254949359558295,-0.257349722799531,194.90103491425123,3.758731028537609,0.6202714927231725,-0.6242190395847804,0.10951959398571848,False
LFB,LIM,131,201,-0.07480022920394803,-0.0041591995166991086,-0.07064102968724893,287.975261888091,0.8742907526670528,0.9,-0.5014781732719191,0.36019611389742123,False
LFB,LIN,131,64,-0.07480022920394803,0.04254897173690638,-0.11734920094085441,128.67329156900917,1.1147476545198207,0.9,-0.6857875164999208,0.4510891146182119,False
LFB,LIS,131,271,-0.07480022920394803,-0.00518103127124314,-0.0696191979327049,270.6376445498581,0.9108612433490533,0.9,-0.47744374055942596,0.3382053446940162,False
LFB,LIY,131,34,-0.07480022920394803,-0.201574093566915,0.12677386436296695,44.46486595904315,0.7744949150624463,0.9,-0.7950848456480197,1.0486325743739535,False
LFB,LMK,131,350,-0.07480022920394803,-0.08023953099503012,0.005439301791082082,234.40729977425093,0.07526003974778178,0.9,-0.38084316588154005,0.39172176946370424,False
LFB,LMT,131,320,-0.07480022920394803,0.14586794085488472,-0.22066817005883277,221.15186940964182,3.1038480675610494,0.9,-0.6009379900754389,0.15960164995777337,False
LFB,LNA,131,53,-0.07480022920394803,0.049853923511436075,-0.1246541527153841,95.51081618457857,1.0797668887542715,0.9,-0.752930595166706,0.5036222897359379,False
LFB,LNI,131,550,-0.07480022920394803,0.08948634996746929,-0.1642865791714173,181.95465635488227,2.4482360989999346,0.9,-0.5242367837204304,0.19566362537759574,False
LFB,LNM,131,249,-0.07480022920394803,0.1897160793622633,-0.26451630856621133,249.67367428494074,3.554581111048366,0.7154901188771965,-0.6619431152393129,0.13291049810689032,False
LFB,LPM,131,30,-0.07480022920394803,-0.6306420084823933,0.5558417792784452,36.192473776809344,2.9431940031165165,0.9,-0.5231634274010234,1.634846985957914,False
LFB,LQI,131,151,-0.07480022920394803,0.051276834171544314,-0.12607706337549235,277.12598375307874,1.4697116537302335,0.9,-0.5836811255232492,0.33152699877226455,False
LFB,LRT,131,96,-0.07480022920394803,-0.010004075565431883,-0.06479615363851615,198.75079271430383,0.6642103437455128,0.9,-0.5873679152453459,0.4577756079683137,False
LFP,LHR,343,178,-0.032261941928111215,-0.1310047931792722,0.09874285125116097,338.9598140068662,1.4353964788104148,0.9,-0.26750655926807343,0.46499226177039543,False
LFP,LIC,343,222,-0.032261941928111215,0.021469345692512604,-0.05373128762062382,476.6896282140667,0.8819690637968656,0.9,-0.377267834390574,0.2698052591493263,False
LFP,LII,343,361,-0.032261941928111215,0.18254949359558295,-0.21481143552369417,653.6899446927303,4.402458826918932,0.2952967594194317,-0.47350238269161615,0.04387951164422785,False
LFP,LIM,343,201,-0.032261941928111215,-0.0041591995166991086,-0.028102742411412106,405.7658887480163,0.4325349901973997,0.9,-0.37352292318962693,0.31731743836680276,False
LFP,LIN,343,64,-0.032261941928111215,0.04254897173690638,-0.0748109136650176,90.5510759867736,0.7986326505952586,0.9,-0.5854456305141601,0.43582380318412495,False
LFP,LIS,343,271,-0.032261941928111215,-0.00518103127124314,-0.027080910656868074,567.4121663886004,0.4554827666023805,0.9,-0.3425157543221845,0.28835393300844836,False
LFP,LIY,343,34,-0.032261941928111215,-0.201574093566915,0.16931215163880378,37.37840983705575,1.082002374603687,0.9,-0.7225398633765775,1.0611641666541851,False
LFP,LMK,343,350,-0.032261941928111215,-0.08023953099503012,0.0479775890669189,690.4827723208324,0.8883974472789871,0.9,-0.23827231622801026,0.33422749436184807,False
LFP,LMT,343,320,-0.032261941928111215,0.14586794085488472,-0.17812988278299594,659.6630588576659,3.398314531664514,0.7908186581416785,-0.4560209084366469,0.09976114287065505,False
LFP,LNA,343,53,-0.032261941928111215,0.049853923511436075,-0.0821158654395473,69.17915000670104,0.7822084432746016,0.9,-0.6600157629446469,0.4957840320655523,False
LFP,LNI,343,550,-0.032261941928111215,0.08948634996746929,-0.12174829189558051,655.309533609124,2.59804131277267,0.9,-0.3701937694160423,0.12669718562488128,False
LFP,LNM,343,249,-0.032261941928111215,0.1897160793622633,-0.22197802129037453,556.8108423069444,3.905344485216186,0.5506308847245653,-0.5235646784931643,0.0796086359124153,False
LFP,LPM,343,30,-0.032261941928111215,-0.6306420084823933,0.598380066554282,31.756026506779865,3.276157871034374,0.8185062985067635,-0.4563532795625993,1.6531134126711633,False
LFP,LQI,343,151,-0.032261941928111215,0.051276834171544314,-0.08353877609965553,279.44830494420506,1.1753363041314686,0.9,-0.4626560062887145,0.2955784540894034,False
LFP,LRT,343,96,-0.032261941928111215,-0.010004075565431883,-0.022257866362679332,147.83764539419067,0.2621336884715675,0.9,-0.47941455057437726,0.43489881784901857,False
LHR,LIC,178,222,-0.1310047931792722,0.021469345692512604,-0.1524741388717848,365.38687297213085,2.0602809266402,0.9,-0.5462411838997154,0.24129290615614585,False
LHR,LII,178,361,-0.1310047931792722,0.18254949359558295,-0.31355428677485514,277.8651788596785,4.869489249352728,0.1330024831929626,-0.6570354909376452,0.029926917387934904,False
LHR,LIM,178,201,-0.1310047931792722,-0.0041591995166991086,-0.1268455936625731,369.0668770704949,1.639365952451177,0.9,-0.5385012616535795,0.2848100743284333,False
LHR,LIN,178,64,-0.1310047931792722,0.04254897173690638,-0.17355376491617858,122.96120024368469,1.6904747893219585,0.9,-0.7285132710491091,0.38140574121675197,False
LHR,LIS,178,271,-0.1310047931792722,-0.00518103127124314,-0.12582376190802905,373.48793971372214,1.7282541238968583,0.9,-0.5131247067022819,0.2614771828862238,False
LHR,LIY,178,34,-0.1310047931792722,-0.201574093566915,0.07056930038764281,42.820748325890754,0.4355500268226054,0.9,-0.8441433643037779,0.9852819650790636,False
LHR,LMK,178,350,-0.1310047931792722,-0.08023953099503012,-0.05076526218424207,334.5772045767123,0.7419114694001011,0.9,-0.4151055662031834,0.3135750418346993,False
LHR,LMT,178,320,-0.1310047931792722,0.14586794085488472,-0.2768727340341569,315.0750110101551,4.1214131356402905,0.44643997957718284,-0.6347743809324321,0.08102891286411829,False
LHR,LNA,178,53,-0.1310047931792722,0.049853923511436075,-0.18085871669070827,90.3802947666885,1.599444460010957,0.9,-0.7972959270828873,0.4355784937014707,False
LHR,LNI,178,550,-0.1310047931792722,0.08948634996746929,-0.22049114314674148,259.14394924436135,3.5031797023822473,0.7395793134925734,-0.5564876935579903,0.11550540726450734,False
LHR,LNM,178,249,-0.1310047931792722,0.1897160793622633,-0.3207208725415355,346.9622218153306,4.537399101737595,0.2401626384081783,-0.6969705912069823,0.0555288461239114,False
LHR,LPM,178,30,-0.1310047931792722,-0.6306420084823933,0.4996372153031211,35.15279104707634,2.6659031914676117,0.9,-0.5735775143160861,1.5728519449223284,False
LHR,LQI,178,151,-0.1310047931792722,0.051276834171544314,-0.1822816273508165,321.5741326423081,2.207676357164554,0.9,-0.6220813918066238,0.25751813710499083,False
LHR,LRT,178,96,-0.1310047931792722,-0.010004075565431883,-0.1210007176138403,198.9962898357833,1.277217440308224,0.9,-0.628479096900972,0.3864776616732914,False
LIC,LII,222,361,0.021469345692512604,0.18254949359558295,-0.16108014790307035,395.49141280039163,2.881250864220898,0.9,-0.4583585459172822,0.1361982501111415,False
LIC,LIM,222,201,0.021469345692512604,-0.0041591995166991086,0.025628545209211713,411.4012810420985,0.3636775177942694,0.9,-0.3489858191420261,0.4002429095604495,False
LIC,LIN,222,64,0.021469345692512604,0.04254897173690638,-0.021079626044393777,104.60147856696562,0.21605098970454478,0.9,-0.550668584879492,0.5085093327907045,False
LIC,LIS,222,271,0.021469345692512604,-0.00518103127124314,0.026650376963755745,481.3279370686402,0.40737931983174164,0.9,-0.3207480572537409,0.3740488111812523,False
LIC,LIY,222,34,0.021469345692512604,-0.201574093566915,0.2230434392594276,39.64698701805065,1.404183134083321,0.9,-0.6784158655320268,1.124502744050882,False
LIC,LMK,222,350,0.021469345692512604,-0.08023953099503012,0.10170887668754272,472.8492667333279,1.6809175954918345,0.9,-0.21964516856454017,0.4230629219396256,False
LIC,LMT,222,320,0.021469345692512604,0.14586794085488472,-0.12439859516237212,443.9202120090368,2.1050472933809727,0.9,-0.43837857700451055,0.18958138667976632,False
LIC,LNA,222,53,0.021469345692512604,0.049853923511436075,-0.028384577818923472,78.13108622324074,0.2616850525680232,0.9,-0.6226624999224181,0.5658933442845712,False
LIC,LNI,222,550,0.021469345692512604,0.08948634996746929,-0.06801700427495669,369.74739070271306,1.2542695965267954,0.9,-0.3565229946278504,0.22048898607793702,False
LIC,LNM,222,249,0.021469345692512604,0.1897160793622633,-0.1682467336697507,454.4714477302349,2.6684175517301583,0.9,-0.5031921459233393,0.16669867858383783,False
LIC,LPM,222,30,0.021469345692512604,-0.6306420084823933,0.6521113541749058,33.17449056021741,3.53114286501048,0.7154316329816586,-0.4103728946171382,1.7145956029669498,False
LIC,LQI,222,151,0.021469345692512604,0.051276834171544314,-0.02980748847903171,312.9771278438859,0.391507034245811,0.9,-0.43544930477078164,0.37583432781271825,False
LIC,LRT,222,96,0.021469345692512604,-0.010004075565431883,0.03147342125794449,172.10949888282295,0.35288895333781567,0.9,-0.447376394023299,0.510323236539188,False
LII,LIM,361,201,0.18254949359558295,-0.0041591995166991086,0.18670869311228205,332.7333237454933,3.0966169074372987,0.9,-0.13435481674126887,0.5077722029658329,False
LII,LIN,361,64,0.18254949359558295,0.04254897173690638,0.14000052185867656,79.25226801561284,1.5471038059762012,0.9,-0.3555299917715662,0.6355310354889193,False
LII,LIS,361,271,0.18254949359558295,-0.00518103127124314,0.1877305248668261,487.864068954402,3.4569990333107974,0.7625862525536666,-0.10062173159413576,0.4760827813277879,False
LII,LIY,361,34,0.18254949359558295,-0.201574093566915,0.38412358716249795,35.620156291369774,2.4846814782248727,0.9,-0.5002317016125453,1.2684788759375412,False
LII,LMK,361,350,0.18254949359558295,-0.08023953099503012,0.26278902459061304,668.7272714718446,5.4435168876216355,0.035624755867016744,0.006870031204543159,0.518708017976683,True
LII,LMT,361,320,0.18254949359558295,0.14586794085488472,0.03668155274069823,644.7531273123897,0.7889716293285204,0.9,-0.20982742733281945,0.2831905328142159,False
LII,LNA,361,53,0.18254949359558295,0.049853923511436075,0.13269557008414687,62.16684605665009,1.2990198922486895,0.9,-0.4322564353871765,0.6976475755554703,False
LII,LNI,361,550,0.18254949359558295,0.08948634996746929,0.09306314362811366,819.7747406928353,2.319314471686953,0.9,-0.11947565980350325,0.30560194705973054,False
