comparison,exposed_group,reference_group,n_exposed,n_reference,p_exposed,p_exposed_ci95_low,p_exposed_ci95_high,p_reference,p_reference_ci95_low,p_reference_ci95_high,risk_difference,risk_difference_ci95_low,risk_difference_ci95_high,risk_ratio,risk_ratio_ci95_low,risk_ratio_ci95_high,odds_ratio,odds_ratio_ci95_low,odds_ratio_ci95_high,pearson_chi_square,pearson_p,min_expected_cell,fisher_exact_or,fisher_exact_p,interpretation
4+ MU visits vs exactly 3: later Calculus CMAT use,4+,3,196,103,0.6683673469387755,0.599776515364408,0.7304852851122282,0.5436893203883495,0.4476593463255317,0.6365776165476932,0.12467802655042604,0.009209685696973072,0.23904757739953247,1.2293185131195337,1.003917384436127,1.505327061894873,1.6914835164835165,1.037673549898834,2.7572414145223005,4.480068910208135,0.03429233834328596,38.5819397993311,1.6914835164835165,0.04401647639716139,observational risk comparison; not a causal PPA effect
